tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1633868661252575232,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,True,2023-03-09T16:33:39+00:00,Madrird,[],[],['https://pbs.twimg.com/ext_tw_video_thumb/1501917573209903119/pu/img/XMn_e_xylu9B3DWR.jpg'],['blob:https://twitter.com/a33220f6-712d-444d-839c-abfab6822b5f'],https://twitter.com/ArshiaIlaty/status/1633868661252575232,
1633722100275093509,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,False,2023-03-09T06:51:16+00:00,"دمت گرم که دوباره شروع کردی
دقت کردی چون گفتی از زندان عکس بده برا فردی که گیکه باز روش تتو گذاشته؟! چرا هرکی که خلافکاره تتو داره!؟",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1633722100275093509,
1633168217404485637,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,6,False,2023-03-07T18:10:20+00:00,من از آهنگ های Maslak خیلی خوشم میاد با اینکه زیاد اهل رپ نیستم,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1633168217404485637,
1632853587192852480,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-03-06T21:20:06+00:00,"Wow, this is amazing. Well done.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632853587192852480,
1632636953173835776,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,1,2,False,2023-03-06T06:59:17+00:00,"Just discovered Microsoft Flight Simulator, and I'm hooked! The graphics are amazing, and the attention to detail is insane. I could spend hours exploring the world from above. If only someone would buy it for me...  #MicrosoftFlightSimulator #gaming","['MicrosoftFlightSimulator', 'gaming']",[],[],[],https://twitter.com/ArshiaIlaty/status/1632636953173835776,https://t.co/gDhyjPEnhP
1632611895684534277,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-03-06T05:19:43+00:00,This is the link for the last year's keynote:,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632611895684534277,
1632611365142822912,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,1,False,2023-03-06T05:17:36+00:00,highly recommend attending GTC this year. It is gonna be more interesting than last year.,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632611365142822912,https://t.co/u76YZQbAWM
1632576153105088515,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,7,False,2023-03-06T02:57:41+00:00,"The dangerous part of life is you don't ever know these days which are spending, are your good days or bad days.",[],[],[],[],https://twitter.com/ArshiaIlaty/status/1632576153105088515,
1632079679959224325,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,True,2023-03-04T18:04:52+00:00,,[],[],['https://pbs.twimg.com/media/FqYfFB1agAAxk-E?format=jpg&name=900x900'],[],https://twitter.com/ArshiaIlaty/status/1632079679959224325,
1629487108854538240,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,8,False,2023-02-25T14:22:55+00:00,I attract to a girl who has a saucy sense of humor,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629487108854538240,
1629469378994667527,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,1,18,False,2023-02-25T13:12:28+00:00,وقتی مست کردی و خوابیدی، وسط شب بیدار میشی اون آب اونقدر میچسبه و یکی از بهترین حس هاست,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629469378994667527,
1629186964460281856,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,1,0,17,False,2023-02-24T18:30:15+00:00,من یه حساب کتاب ریز زدم دیدم با دلار امروز من بین ۴۰ تا ۴۵ میلیون دارم برای یه اتاق تو آمریکا اجاره می دم. واقعا ریدم تو اداره کننده ی مملکتمون که اجاره ی‌ من دو برابر پولی که بابام در یک ماه به دست میاره,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629186964460281856,
1629002482742624257,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,0,False,2023-02-24T06:17:11+00:00,You are the best,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629002482742624257,
1629002204697993216,ArshiaIlaty,Ash oOo,https://pbs.twimg.com/profile_images/1518837711163035648/cTVdHPh8_x96.jpg,0,0,1,False,2023-02-24T06:16:05+00:00,من واقعا علاقه خاصی به شما دارم، بعضی وقتا همینطوری یوتیوب رو باز می کنم تا یکی از ویدیو هاتو ببینم حتی اگه به کارمم مربوط نباشه، ای کاش هرچه زودترم رادیو گیک رو راه اندازی کنی,[],[],[],[],https://twitter.com/ArshiaIlaty/status/1629002204697993216,
